"","obs_number","time","ID","date_time","mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","date","hour","weekday","week_of_year","days_since_start","is_inactive","potential_sleep_hour","after_midnight_activity"
"8875",239479,"16:30:12","1",2014-04-06 16:30:12.262,NA,NA,NA,NA,NA,NA,NA,NA,4.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8876",607510,"16:30:16","1",2014-04-06 16:30:16.27,NA,NA,NA,NA,NA,NA,NA,2.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8877",2340126,"16:30:18","1",2014-04-06 16:30:18.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.094,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8878",607710,"16:30:22","1",2014-04-06 16:30:22.395,NA,NA,NA,NA,NA,NA,NA,2.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8879",607810,"16:30:24","1",2014-04-06 16:30:24.401,NA,NA,NA,NA,NA,NA,NA,53.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8880",607910,"16:31:17","1",2014-04-06 16:31:17.599,NA,NA,NA,NA,NA,NA,NA,4.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8881",608010,"16:32:34","1",2014-04-06 16:32:34.115,NA,NA,NA,NA,NA,NA,NA,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8882",42148,"16:32:34","1",2014-04-06 16:32:34.125,NA,NA,NA,NA,64.6860001087189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8883",1406511,"16:32:38","1",2014-04-06 16:32:38.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.188,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8884",608210,"16:32:48","1",2014-04-06 16:32:48.322,NA,NA,NA,NA,NA,NA,NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8885",239488,"16:32:49","1",2014-04-06 16:32:49.453,NA,NA,NA,NA,NA,NA,NA,NA,46.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8886",608410,"16:33:35","1",2014-04-06 16:33:35.816,NA,NA,NA,NA,NA,NA,NA,2.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8887",608510,"16:37:25","1",2014-04-06 16:37:25.176,NA,NA,NA,NA,NA,NA,NA,9.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8888",42149,"16:37:25","1",2014-04-06 16:37:25.178,NA,NA,NA,NA,9.70000004768372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8889",608610,"16:40:58","1",2014-04-06 16:40:58.898,NA,NA,NA,NA,NA,NA,NA,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8890",42150,"16:40:58","1",2014-04-06 16:40:58.904,NA,NA,NA,NA,432.733999967575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8891",608710,"16:41:01","1",2014-04-06 16:41:01.029,NA,NA,NA,NA,NA,NA,NA,257.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8892",608810,"16:45:18","1",2014-04-06 16:45:18.887,NA,NA,NA,NA,NA,NA,NA,158.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8893",608910,"16:47:57","1",2014-04-06 16:47:57.474,NA,NA,NA,NA,NA,NA,NA,14.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8894",609010,"16:48:11","1",2014-04-06 16:48:11.609,NA,NA,NA,NA,NA,NA,NA,104.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8895",42151,"16:49:52","1",2014-04-06 16:49:52.233,NA,NA,NA,NA,39.8699998855591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8896",1639926,"16:49:56","1",2014-04-06 16:49:56.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.097,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8897",609210,"16:50:29","1",2014-04-06 16:50:29.331,NA,NA,NA,NA,NA,NA,NA,2.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8898",609310,"16:53:27","1",2014-04-06 16:53:27.112,NA,NA,NA,NA,NA,NA,NA,3.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8899",42152,"16:53:27","1",2014-04-06 16:53:27.118,NA,NA,NA,NA,192.000999927521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8900",609410,"16:53:30","1",2014-04-06 16:53:30.138,NA,NA,NA,NA,NA,NA,NA,24.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8901",609510,"16:53:54","1",2014-04-06 16:53:54.207,NA,NA,NA,NA,NA,NA,NA,157.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8902",609610,"16:56:31","1",2014-04-06 16:56:31.809,NA,NA,NA,NA,NA,NA,NA,7.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,16,"Sunday",14,16,FALSE,FALSE,TRUE
"8903",17301,"17:00:00","1",2014-04-06 17:00:00,NA,NA,NA,0.0165289256198347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,17,"Sunday",14,16,FALSE,FALSE,TRUE
"8904",609710,"17:55:17","1",2014-04-06 17:55:17.25,NA,NA,NA,NA,NA,NA,NA,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,17,"Sunday",14,16,FALSE,FALSE,TRUE
"8905",42153,"17:55:17","1",2014-04-06 17:55:17.259,NA,NA,NA,NA,78.6710000038147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,17,"Sunday",14,16,FALSE,FALSE,TRUE
"8906",239503,"17:55:19","1",2014-04-06 17:55:19.288,NA,NA,NA,NA,NA,NA,NA,NA,75.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,17,"Sunday",14,16,FALSE,FALSE,TRUE
"8907",609910,"17:56:34","1",2014-04-06 17:56:34.964,NA,NA,NA,NA,NA,NA,NA,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,17,"Sunday",14,16,FALSE,FALSE,TRUE
"8908",42154,"17:57:10","1",2014-04-06 17:57:10.625,NA,NA,NA,NA,1.75699996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,17,"Sunday",14,16,FALSE,FALSE,TRUE
"8909",610010,"17:57:10","1",2014-04-06 17:57:10.631,NA,NA,NA,NA,NA,NA,NA,1.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,17,"Sunday",14,16,FALSE,FALSE,TRUE
"8910",87,"18:00:00","1",2014-04-06 18:00:00,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8911",5728,"18:00:00","1",2014-04-06 18:00:00,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8912",11371,"18:00:00","1",2014-04-06 18:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8913",17302,"18:00:00","1",2014-04-06 18:00:00,NA,NA,NA,0.0166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8914",42155,"18:04:00","1",2014-04-06 18:04:00.943,NA,NA,NA,NA,348.888999938965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8915",610110,"18:04:00","1",2014-04-06 18:04:00.947,NA,NA,NA,NA,NA,NA,NA,13.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8916",239507,"18:04:13","1",2014-04-06 18:04:13.996,NA,NA,NA,NA,NA,NA,NA,NA,6.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8917",610310,"18:04:20","1",2014-04-06 18:04:20.015,NA,NA,NA,NA,NA,NA,NA,2.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8918",2340154,"18:04:22","1",2014-04-06 18:04:22.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.06,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8919",239510,"18:04:41","1",2014-04-06 18:04:41.086,NA,NA,NA,NA,NA,NA,NA,NA,126.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8920",2340156,"18:06:47","1",2014-04-06 18:06:47.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.013,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8921",239512,"18:06:51","1",2014-04-06 18:06:51.793,NA,NA,NA,NA,NA,NA,NA,NA,178.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8922",239513,"18:52:51","1",2014-04-06 18:52:51.098,NA,NA,NA,NA,NA,NA,NA,NA,3.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8923",42156,"18:52:51","1",2014-04-06 18:52:51.108,NA,NA,NA,NA,43.8010001182556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8924",1406539,"18:52:54","1",2014-04-06 18:52:54.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8925",239515,"18:53:04","1",2014-04-06 18:53:04.171,NA,NA,NA,NA,NA,NA,NA,NA,2.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8926",239516,"18:53:06","1",2014-04-06 18:53:06.38,NA,NA,NA,NA,NA,NA,NA,NA,26.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8927",611210,"18:53:32","1",2014-04-06 18:53:32.74,NA,NA,NA,NA,NA,NA,NA,2.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8928",611310,"18:53:52","1",2014-04-06 18:53:52.99,NA,NA,NA,NA,NA,NA,NA,4.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8929",42157,"18:53:52","1",2014-04-06 18:53:52.996,NA,NA,NA,NA,53.7780001163483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8930",1406544,"18:53:57","1",2014-04-06 18:53:57.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.137,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8931",611510,"18:54:25","1",2014-04-06 18:54:25.256,NA,NA,NA,NA,NA,NA,NA,3.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8932",611610,"18:54:28","1",2014-04-06 18:54:28.313,NA,NA,NA,NA,NA,NA,NA,13.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8933",611710,"18:54:41","1",2014-04-06 18:54:41.684,NA,NA,NA,NA,NA,NA,NA,5.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8934",611810,"18:55:46","1",2014-04-06 18:55:46.052,NA,NA,NA,NA,NA,NA,NA,12.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8935",42158,"18:55:46","1",2014-04-06 18:55:46.055,NA,NA,NA,NA,12.2339999675751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,18,"Sunday",14,16,FALSE,FALSE,TRUE
"8936",17303,"19:00:00","1",2014-04-06 19:00:00,NA,NA,NA,0.00854700854700855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,19,"Sunday",14,16,FALSE,FALSE,TRUE
"8937",611910,"19:00:21","1",2014-04-06 19:00:21.15,NA,NA,NA,NA,NA,NA,NA,7.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,19,"Sunday",14,16,FALSE,FALSE,TRUE
"8938",42159,"19:00:21","1",2014-04-06 19:00:21.154,NA,NA,NA,NA,108.290999889374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,19,"Sunday",14,16,FALSE,FALSE,TRUE
"8939",239525,"19:00:28","1",2014-04-06 19:00:28.684,NA,NA,NA,NA,NA,NA,NA,NA,100.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,19,"Sunday",14,16,FALSE,FALSE,TRUE
"8940",239526,"19:45:26","1",2014-04-06 19:45:26.167,NA,NA,NA,NA,NA,NA,NA,NA,4.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,19,"Sunday",14,16,FALSE,FALSE,TRUE
"8941",42160,"19:45:26","1",2014-04-06 19:45:26.174,NA,NA,NA,NA,4.96900010108948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,19,"Sunday",14,16,FALSE,FALSE,TRUE
"8942",239527,"19:59:45","1",2014-04-06 19:59:45.276,NA,NA,NA,NA,NA,NA,NA,NA,2.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,19,"Sunday",14,16,FALSE,FALSE,TRUE
"8943",42161,"19:59:45","1",2014-04-06 19:59:45.282,NA,NA,NA,NA,39.885999917984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,19,"Sunday",14,16,FALSE,FALSE,TRUE
"8944",612310,"19:59:47","1",2014-04-06 19:59:47.345,NA,NA,NA,NA,NA,NA,NA,36.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,19,"Sunday",14,16,FALSE,FALSE,TRUE
"8945",17304,"20:00:00","1",2014-04-06 20:00:00,NA,NA,NA,0.128205128205128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8946",612410,"20:00:23","1",2014-04-06 20:00:23.973,NA,NA,NA,NA,NA,NA,NA,1.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8947",612510,"20:16:55","1",2014-04-06 20:16:55.22,NA,NA,NA,NA,NA,NA,NA,4.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8948",42162,"20:16:55","1",2014-04-06 20:16:55.223,NA,NA,NA,NA,1878.03900003433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8949",239531,"20:16:59","1",2014-04-06 20:16:59.233,NA,NA,NA,NA,NA,NA,NA,NA,189.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8950",612710,"20:20:09","1",2014-04-06 20:20:09.017,NA,NA,NA,NA,NA,NA,NA,4.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8951",939748,"20:20:13","1",2014-04-06 20:20:13.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.163,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8952",239534,"20:21:09","1",2014-04-06 20:21:09.193,NA,NA,NA,NA,NA,NA,NA,NA,4.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8953",939750,"20:21:13","1",2014-04-06 20:21:13.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.243,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8954",613110,"20:22:11","1",2014-04-06 20:22:11.473,NA,NA,NA,NA,NA,NA,NA,76.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8955",613210,"20:23:27","1",2014-04-06 20:23:27.825,NA,NA,NA,NA,NA,NA,NA,932.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8956",613310,"20:39:00","1",2014-04-06 20:39:00.415,NA,NA,NA,NA,NA,NA,NA,3.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8957",613410,"20:39:03","1",2014-04-06 20:39:03.428,NA,NA,NA,NA,NA,NA,NA,549.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8958",613510,"20:57:17","1",2014-04-06 20:57:17.167,NA,NA,NA,NA,NA,NA,NA,129.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8959",42163,"20:57:17","1",2014-04-06 20:57:17.177,NA,NA,NA,NA,129.723999977112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,20,"Sunday",14,16,FALSE,TRUE,TRUE
"8960",88,"21:00:00","1",2014-04-06 21:00:00,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8961",5729,"21:00:00","1",2014-04-06 21:00:00,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8962",11372,"21:00:00","1",2014-04-06 21:00:00,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8963",17305,"21:00:00","1",2014-04-06 21:00:00,NA,NA,NA,0.0252100840336134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8964",613610,"21:15:05","1",2014-04-06 21:15:05.051,NA,NA,NA,NA,NA,NA,NA,5.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8965",42164,"21:15:05","1",2014-04-06 21:15:05.055,NA,NA,NA,NA,52.9100000858307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8966",239542,"21:15:10","1",2014-04-06 21:15:10.072,NA,NA,NA,NA,NA,NA,NA,NA,47.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8967",239543,"21:19:57","1",2014-04-06 21:19:57.941,NA,NA,NA,NA,NA,NA,NA,NA,141.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8968",42165,"21:19:57","1",2014-04-06 21:19:57.947,NA,NA,NA,NA,141.906000137329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8969",239544,"21:44:45","1",2014-04-06 21:44:45.2,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8970",42166,"21:44:45","1",2014-04-06 21:44:45.207,NA,NA,NA,NA,9.91599988937378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8971",239545,"21:53:19","1",2014-04-06 21:53:19.207,NA,NA,NA,NA,NA,NA,NA,NA,247.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8972",42167,"21:53:19","1",2014-04-06 21:53:19.23,NA,NA,NA,NA,260.388000011444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8973",1406571,"21:57:26","1",2014-04-06 21:57:26.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.182,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8974",239547,"21:57:33","1",2014-04-06 21:57:33.658,NA,NA,NA,NA,NA,NA,NA,NA,4.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8975",614310,"21:57:37","1",2014-04-06 21:57:37.713,NA,NA,NA,NA,NA,NA,NA,1.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,21,"Sunday",14,16,FALSE,TRUE,TRUE
"8976",17306,"22:00:00","1",2014-04-06 22:00:00,NA,NA,NA,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,22,"Sunday",14,16,FALSE,TRUE,TRUE
"8977",614410,"22:33:45","1",2014-04-06 22:33:45.197,NA,NA,NA,NA,NA,NA,NA,5.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,22,"Sunday",14,16,FALSE,TRUE,TRUE
"8978",42168,"22:33:45","1",2014-04-06 22:33:45.2,NA,NA,NA,NA,5.55399990081787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,22,"Sunday",14,16,FALSE,TRUE,TRUE
"8979",42169,"22:39:08","1",2014-04-06 22:39:08.191,NA,NA,NA,NA,9.7110002040863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,22,"Sunday",14,16,FALSE,TRUE,TRUE
"8980",614510,"22:39:08","1",2014-04-06 22:39:08.197,NA,NA,NA,NA,NA,NA,NA,9.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,22,"Sunday",14,16,FALSE,TRUE,TRUE
"8981",614610,"22:39:41","1",2014-04-06 22:39:41.413,NA,NA,NA,NA,NA,NA,NA,7.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,22,"Sunday",14,16,FALSE,TRUE,TRUE
"8982",42170,"22:39:41","1",2014-04-06 22:39:41.417,NA,NA,NA,NA,16.4739999771118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,22,"Sunday",14,16,FALSE,TRUE,TRUE
"8983",239552,"22:39:48","1",2014-04-06 22:39:48.44,NA,NA,NA,NA,NA,NA,NA,NA,7.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,22,"Sunday",14,16,FALSE,TRUE,TRUE
"8984",614810,"22:39:55","1",2014-04-06 22:39:55.68,NA,NA,NA,NA,NA,NA,NA,2.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,22,"Sunday",14,16,FALSE,TRUE,TRUE
"8985",614910,"22:48:45","1",2014-04-06 22:48:45.993,NA,NA,NA,NA,NA,NA,NA,9.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,22,"Sunday",14,16,FALSE,TRUE,TRUE
