"","obs_number","time","ID","date_time","mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","date","hour","weekday","week_of_year"
"7788",1292100,"16:30:01","1",2014-03-24 16:30:01.69,NA,NA,NA,NA,NA,NA,NA,53.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,16,"Monday",12
"7789",1298100,"16:42:07","1",2014-03-24 16:42:07.434,NA,NA,NA,NA,NA,NA,NA,5.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,16,"Monday",12
"7790",1302100,"16:42:31","1",2014-03-24 16:42:31.51,NA,NA,NA,NA,NA,NA,NA,4.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,16,"Monday",12
"7791",1309100,"17:08:16","1",2014-03-24 17:08:16.608,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7792",1315100,"17:15:57","1",2014-03-24 17:15:57.923,NA,NA,NA,NA,NA,NA,NA,9.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7793",1316100,"17:16:07","1",2014-03-24 17:16:07.188,NA,NA,NA,NA,NA,NA,NA,1.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7794",1317100,"17:16:24","1",2014-03-24 17:16:24.918,NA,NA,NA,NA,NA,NA,NA,3.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7795",1318100,"17:17:35","1",2014-03-24 17:17:35.079,NA,NA,NA,NA,NA,NA,NA,3.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7796",1320100,"17:17:44","1",2014-03-24 17:17:44.18,NA,NA,NA,NA,NA,NA,NA,1.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7797",1322100,"17:17:55","1",2014-03-24 17:17:55.214,NA,NA,NA,NA,NA,NA,NA,2.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7798",1327100,"17:21:12","1",2014-03-24 17:21:12.904,NA,NA,NA,NA,NA,NA,NA,10.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7799",1329100,"17:21:54","1",2014-03-24 17:21:54.197,NA,NA,NA,NA,NA,NA,NA,5.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7800",1331100,"17:22:02","1",2014-03-24 17:22:02.711,NA,NA,NA,NA,NA,NA,NA,9.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7801",1332100,"17:26:33","1",2014-03-24 17:26:33.911,NA,NA,NA,NA,NA,NA,NA,4.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7802",1337100,"17:36:04","1",2014-03-24 17:36:04.612,NA,NA,NA,NA,NA,NA,NA,0.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7803",1338100,"17:44:22","1",2014-03-24 17:44:22.918,NA,NA,NA,NA,NA,NA,NA,2.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,17,"Monday",12
"7804",1346100,"18:01:27","1",2014-03-24 18:01:27.644,NA,NA,NA,NA,NA,NA,NA,18.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7805",1350100,"18:03:20","1",2014-03-24 18:03:20.161,NA,NA,NA,NA,NA,NA,NA,2.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7806",1352100,"18:05:45","1",2014-03-24 18:05:45.875,NA,NA,NA,NA,NA,NA,NA,6.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7807",1353101,"18:23:31","1",2014-03-24 18:23:31.701,NA,NA,NA,NA,NA,NA,NA,1.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7808",1356101,"18:24:38","1",2014-03-24 18:24:38.335,NA,NA,NA,NA,NA,NA,NA,2.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7809",1362100,"18:28:31","1",2014-03-24 18:28:31.148,NA,NA,NA,NA,NA,NA,NA,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7810",1364100,"18:29:05","1",2014-03-24 18:29:05.276,NA,NA,NA,NA,NA,NA,NA,3.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7811",1366100,"18:29:17","1",2014-03-24 18:29:17.309,NA,NA,NA,NA,NA,NA,NA,2.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7812",1367100,"18:29:19","1",2014-03-24 18:29:19.315,NA,NA,NA,NA,NA,NA,NA,2.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7813",1368100,"18:29:21","1",2014-03-24 18:29:21.323,NA,NA,NA,NA,NA,NA,NA,3.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7814",1369100,"18:29:24","1",2014-03-24 18:29:24.341,NA,NA,NA,NA,NA,NA,NA,2.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7815",1375100,"18:33:06","1",2014-03-24 18:33:06.092,NA,NA,NA,NA,NA,NA,NA,2.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7816",1380100,"18:57:59","1",2014-03-24 18:57:59.44,NA,NA,NA,NA,NA,NA,NA,7.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,18,"Monday",12
"7817",1386100,"19:24:23","1",2014-03-24 19:24:23.079,NA,NA,NA,NA,NA,NA,NA,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,19,"Monday",12
"7818",1390100,"19:29:51","1",2014-03-24 19:29:51.013,NA,NA,NA,NA,NA,NA,NA,2.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,19,"Monday",12
"7819",1406100,"20:34:54","1",2014-03-24 20:34:54.214,NA,NA,NA,NA,NA,NA,NA,3.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,20,"Monday",12
"7820",1407100,"20:35:03","1",2014-03-24 20:35:03.609,NA,NA,NA,NA,NA,NA,NA,4.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,20,"Monday",12
"7821",1408100,"20:35:47","1",2014-03-24 20:35:47.996,NA,NA,NA,NA,NA,NA,NA,5.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,20,"Monday",12
"7822",146012,"22:40:13","1",2014-03-24 22:40:13.839,NA,NA,NA,NA,NA,NA,NA,2.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,22,"Monday",12
"7823",146212,"22:41:04","1",2014-03-24 22:41:04.173,NA,NA,NA,NA,NA,NA,NA,9.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,22,"Monday",12
"7824",146414,"22:42:18","1",2014-03-24 22:42:18.479,NA,NA,NA,NA,NA,NA,NA,25.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,22,"Monday",12
"7825",146514,"22:42:43","1",2014-03-24 22:42:43.589,NA,NA,NA,NA,NA,NA,NA,5.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,22,"Monday",12
"7826",146611,"22:42:48","1",2014-03-24 22:42:48.638,NA,NA,NA,NA,NA,NA,NA,6.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,22,"Monday",12
"7827",146710,"22:43:03","1",2014-03-24 22:43:03.03,NA,NA,NA,NA,NA,NA,NA,3.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-24,22,"Monday",12
"7828",146811,"01:45:28","1",2014-03-25 01:45:28.375,NA,NA,NA,NA,NA,NA,NA,18.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,1,"Tuesday",12
"7829",146912,"06:46:03","1",2014-03-25 06:46:03.645,NA,NA,NA,NA,NA,NA,NA,17.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,6,"Tuesday",12
"7830",147037,"06:46:23","1",2014-03-25 06:46:23.177,NA,NA,NA,NA,NA,NA,NA,14.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,6,"Tuesday",12
"7831",147211,"06:47:23","1",2014-03-25 06:47:23.773,NA,NA,NA,NA,NA,NA,NA,5.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,6,"Tuesday",12
"7832",147311,"07:06:24","1",2014-03-25 07:06:24.131,NA,NA,NA,NA,NA,NA,NA,6.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,7,"Tuesday",12
"7833",147512,"07:07:11","1",2014-03-25 07:07:11.359,NA,NA,NA,NA,NA,NA,NA,2.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,7,"Tuesday",12
"7834",147710,"07:38:23","1",2014-03-25 07:38:23.704,NA,NA,NA,NA,NA,NA,NA,4.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,7,"Tuesday",12
"7835",147910,"07:38:38","1",2014-03-25 07:38:38.852,NA,NA,NA,NA,NA,NA,NA,4.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,7,"Tuesday",12
"7836",148010,"07:40:03","1",2014-03-25 07:40:03.53,NA,NA,NA,NA,NA,NA,NA,6.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,7,"Tuesday",12
"7837",148210,"07:40:45","1",2014-03-25 07:40:45.171,NA,NA,NA,NA,NA,NA,NA,3.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,7,"Tuesday",12
"7838",148422,"07:42:25","1",2014-03-25 07:42:25.68,NA,NA,NA,NA,NA,NA,NA,1.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,7,"Tuesday",12
"7839",148511,"07:42:26","1",2014-03-25 07:42:26.69,NA,NA,NA,NA,NA,NA,NA,2.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,7,"Tuesday",12
"7840",148611,"07:42:28","1",2014-03-25 07:42:28.869,NA,NA,NA,NA,NA,NA,NA,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,7,"Tuesday",12
"7841",148711,"08:00:01","1",2014-03-25 08:00:01.713,NA,NA,NA,NA,NA,NA,NA,4.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7842",148819,"08:00:05","1",2014-03-25 08:00:05.91,NA,NA,NA,NA,NA,NA,NA,9.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7843",148914,"08:13:18","1",2014-03-25 08:13:18.204,NA,NA,NA,NA,NA,NA,NA,9.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7844",149018,"08:13:43","1",2014-03-25 08:13:43.127,NA,NA,NA,NA,NA,NA,NA,3.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7845",149212,"08:14:02","1",2014-03-25 08:14:02.269,NA,NA,NA,NA,NA,NA,NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7846",149319,"08:17:48","1",2014-03-25 08:17:48.97,NA,NA,NA,NA,NA,NA,NA,9.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7847",149410,"08:25:31","1",2014-03-25 08:25:31.101,NA,NA,NA,NA,NA,NA,NA,3.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7848",149611,"08:25:52","1",2014-03-25 08:25:52.243,NA,NA,NA,NA,NA,NA,NA,4.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7849",149811,"08:26:06","1",2014-03-25 08:26:06.292,NA,NA,NA,NA,NA,NA,NA,2.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7850",150010,"08:26:36","1",2014-03-25 08:26:36.384,NA,NA,NA,NA,NA,NA,NA,3.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7851",150110,"08:27:58","1",2014-03-25 08:27:58.292,NA,NA,NA,NA,NA,NA,NA,10.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7852",150213,"08:31:15","1",2014-03-25 08:31:15.273,NA,NA,NA,NA,NA,NA,NA,4.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7853",150711,"08:40:28","1",2014-03-25 08:40:28.036,NA,NA,NA,NA,NA,NA,NA,3.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7854",151010,"08:42:00","1",2014-03-25 08:42:00.516,NA,NA,NA,NA,NA,NA,NA,5.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7855",151210,"08:42:08","1",2014-03-25 08:42:08.868,NA,NA,NA,NA,NA,NA,NA,3.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7856",151411,"08:42:26","1",2014-03-25 08:42:26.079,NA,NA,NA,NA,NA,NA,NA,5.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,8,"Tuesday",12
"7857",153411,"09:23:03","1",2014-03-25 09:23:03.171,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,9,"Tuesday",12
"7858",153510,"09:27:29","1",2014-03-25 09:27:29.46,NA,NA,NA,NA,NA,NA,NA,2.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,9,"Tuesday",12
"7859",154011,"09:40:48","1",2014-03-25 09:40:48.451,NA,NA,NA,NA,NA,NA,NA,3.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,9,"Tuesday",12
"7860",154212,"09:42:39","1",2014-03-25 09:42:39.487,NA,NA,NA,NA,NA,NA,NA,3.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,9,"Tuesday",12
"7861",154811,"10:12:27","1",2014-03-25 10:12:27.348,NA,NA,NA,NA,NA,NA,NA,1.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,10,"Tuesday",12
"7862",154911,"10:14:21","1",2014-03-25 10:14:21.369,NA,NA,NA,NA,NA,NA,NA,4.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,10,"Tuesday",12
"7863",156915,"11:19:24","1",2014-03-25 11:19:24.334,NA,NA,NA,NA,NA,NA,NA,1.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7864",157215,"11:22:40","1",2014-03-25 11:22:40.378,NA,NA,NA,NA,NA,NA,NA,1.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7865",157311,"11:23:11","1",2014-03-25 11:23:11.401,NA,NA,NA,NA,NA,NA,NA,9.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7866",157410,"11:23:25","1",2014-03-25 11:23:25.154,NA,NA,NA,NA,NA,NA,NA,2.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7867",157510,"11:23:52","1",2014-03-25 11:23:52.555,NA,NA,NA,NA,NA,NA,NA,2.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7868",157610,"11:24:45","1",2014-03-25 11:24:45.496,NA,NA,NA,NA,NA,NA,NA,1.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7869",157712,"11:24:50","1",2014-03-25 11:24:50.658,NA,NA,NA,NA,NA,NA,NA,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7870",157810,"11:24:53","1",2014-03-25 11:24:53.72,NA,NA,NA,NA,NA,NA,NA,2.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7871",157911,"11:24:55","1",2014-03-25 11:24:55.934,NA,NA,NA,NA,NA,NA,NA,5.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7872",158010,"11:26:07","1",2014-03-25 11:26:07.849,NA,NA,NA,NA,NA,NA,NA,5.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7873",158212,"11:26:49","1",2014-03-25 11:26:49.029,NA,NA,NA,NA,NA,NA,NA,3.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7874",158310,"11:37:42","1",2014-03-25 11:37:42.155,NA,NA,NA,NA,NA,NA,NA,4.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7875",158410,"11:41:45","1",2014-03-25 11:41:45.109,NA,NA,NA,NA,NA,NA,NA,1.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7876",158511,"11:41:48","1",2014-03-25 11:41:48.232,NA,NA,NA,NA,NA,NA,NA,12.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7877",158611,"11:46:02","1",2014-03-25 11:46:02.734,NA,NA,NA,NA,NA,NA,NA,2.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,11,"Tuesday",12
"7878",159510,"15:03:53","1",2014-03-25 15:03:53.595,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7879",160622,"15:10:54","1",2014-03-25 15:10:54.832,NA,NA,NA,NA,NA,NA,NA,2.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7880",160713,"15:10:56","1",2014-03-25 15:10:56.867,NA,NA,NA,NA,NA,NA,NA,2.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7881",160810,"15:10:58","1",2014-03-25 15:10:58.871,NA,NA,NA,NA,NA,NA,NA,2.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7882",161010,"15:11:07","1",2014-03-25 15:11:07.921,NA,NA,NA,NA,NA,NA,NA,3.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7883",161312,"15:21:32","1",2014-03-25 15:21:32.812,NA,NA,NA,NA,NA,NA,NA,3.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7884",161411,"15:21:35","1",2014-03-25 15:21:35.842,NA,NA,NA,NA,NA,NA,NA,3.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7885",161510,"15:21:38","1",2014-03-25 15:21:38.868,NA,NA,NA,NA,NA,NA,NA,3.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7886",161711,"15:22:33","1",2014-03-25 15:22:33.066,NA,NA,NA,NA,NA,NA,NA,296.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7887",162111,"15:34:54","1",2014-03-25 15:34:54.164,NA,NA,NA,NA,NA,NA,NA,1.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7888",162511,"15:40:56","1",2014-03-25 15:40:56.657,NA,NA,NA,NA,NA,NA,NA,10.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7889",162812,"15:41:46","1",2014-03-25 15:41:46.842,NA,NA,NA,NA,NA,NA,NA,3.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7890",163211,"15:54:40","1",2014-03-25 15:54:40.437,NA,NA,NA,NA,NA,NA,NA,1.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,15,"Tuesday",12
"7891",164312,"16:09:01","1",2014-03-25 16:09:01.339,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,16,"Tuesday",12
"7892",164411,"16:09:02","1",2014-03-25 16:09:02.345,NA,NA,NA,NA,NA,NA,NA,5.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,16,"Tuesday",12
"7893",164610,"16:09:32","1",2014-03-25 16:09:32.436,NA,NA,NA,NA,NA,NA,NA,2.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,16,"Tuesday",12
"7894",164810,"16:14:25","1",2014-03-25 16:14:25.125,NA,NA,NA,NA,NA,NA,NA,2.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,16,"Tuesday",12
"7895",165013,"16:14:31","1",2014-03-25 16:14:31.174,NA,NA,NA,NA,NA,NA,NA,3.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,16,"Tuesday",12
"7896",165210,"16:23:47","1",2014-03-25 16:23:47.466,NA,NA,NA,NA,NA,NA,NA,3.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,16,"Tuesday",12
"7897",165410,"16:24:39","1",2014-03-25 16:24:39.236,NA,NA,NA,NA,NA,NA,NA,5.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,16,"Tuesday",12
"7898",165511,"16:34:17","1",2014-03-25 16:34:17.638,NA,NA,NA,NA,NA,NA,NA,9.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,16,"Tuesday",12
"7899",165613,"17:50:45","1",2014-03-25 17:50:45.246,NA,NA,NA,NA,NA,NA,NA,9.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,17,"Tuesday",12
"7900",165711,"17:50:56","1",2014-03-25 17:50:56.651,NA,NA,NA,NA,NA,NA,NA,11.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,17,"Tuesday",12
"7901",165811,"17:51:08","1",2014-03-25 17:51:08.009,NA,NA,NA,NA,NA,NA,NA,19.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,17,"Tuesday",12
"7902",165911,"18:05:35","1",2014-03-25 18:05:35.265,NA,NA,NA,NA,NA,NA,NA,14.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,18,"Tuesday",12
"7903",166411,"18:34:15","1",2014-03-25 18:34:15.203,NA,NA,NA,NA,NA,NA,NA,2.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,18,"Tuesday",12
"7904",166911,"19:21:50","1",2014-03-25 19:21:50.918,NA,NA,NA,NA,NA,NA,NA,36.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,19,"Tuesday",12
"7905",167110,"19:25:03","1",2014-03-25 19:25:03.071,NA,NA,NA,NA,NA,NA,NA,3.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,19,"Tuesday",12
"7906",167311,"19:25:12","1",2014-03-25 19:25:12.128,NA,NA,NA,NA,NA,NA,NA,2.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,19,"Tuesday",12
"7907",167911,"20:40:05","1",2014-03-25 20:40:05.247,NA,NA,NA,NA,NA,NA,NA,2.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,20,"Tuesday",12
"7908",168415,"20:50:04","1",2014-03-25 20:50:04.891,NA,NA,NA,NA,NA,NA,NA,2.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,20,"Tuesday",12
"7909",169014,"20:52:01","1",2014-03-25 20:52:01.801,NA,NA,NA,NA,NA,NA,NA,5.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,20,"Tuesday",12
"7910",169510,"21:03:44","1",2014-03-25 21:03:44.707,NA,NA,NA,NA,NA,NA,NA,25.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,21,"Tuesday",12
"7911",169612,"21:04:34","1",2014-03-25 21:04:34.944,NA,NA,NA,NA,NA,NA,NA,3.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,21,"Tuesday",12
"7912",169813,"21:04:40","1",2014-03-25 21:04:40.01,NA,NA,NA,NA,NA,NA,NA,2.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,21,"Tuesday",12
"7913",170414,"21:07:42","1",2014-03-25 21:07:42.313,NA,NA,NA,NA,NA,NA,NA,1.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,21,"Tuesday",12
"7914",170612,"21:08:12","1",2014-03-25 21:08:12.469,NA,NA,NA,NA,NA,NA,NA,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,21,"Tuesday",12
"7915",171612,"21:13:35","1",2014-03-25 21:13:35.614,NA,NA,NA,NA,NA,NA,NA,3.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,21,"Tuesday",12
"7916",171810,"21:13:55","1",2014-03-25 21:13:55.227,NA,NA,NA,NA,NA,NA,NA,2.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-03-25,21,"Tuesday",12
